time,ax,ay,az,gx,gy,gz,mx,my,mz,depth,current,voltage,temperature
2022-12-13 19:02:33.419428,,,,,,,,,,,,,29.07
2022-12-13 19:02:33.926562,0.06,0.0,1.0,0.58,-1.52,2.22,-0.59,0.95,-0.58,,,,
2022-12-13 19:02:33.970831,,,,,,,,,,-0.06,,,
2022-12-13 19:02:33.971346,,,,,,,,,,,,,29.07
2022-12-13 19:02:34.479793,-0.01,-0.02,1.0,-0.33,-2.72,10.79,-0.6,0.95,-0.57,,,,
2022-12-13 19:02:34.522755,,,,,,,,,,-0.06,,,
2022-12-13 19:02:34.524531,,,,,,,,,,,,,29.07
2022-12-13 19:02:34.700056,,,,,,,,,,,1.63,,
2022-12-13 19:02:34.735805,,,,,,,,,,,,12.24,
2022-12-13 19:02:35.032360,0.05,-0.02,1.02,-1.31,0.1,-3.26,-0.59,0.95,-0.57,,,,
2022-12-13 19:02:35.075306,,,,,,,,,,-0.06,,,
2022-12-13 19:02:35.077336,,,,,,,,,,,,,29.07
2022-12-13 19:02:35.585612,-0.03,0.0,1.02,-1.42,-2.81,-4.34,-0.61,0.95,-0.57,,,,
2022-12-13 19:02:35.628504,,,,,,,,,,-0.06,,,
2022-12-13 19:02:35.630008,,,,,,,,,,,,,29.07
2022-12-13 19:02:36.138477,0.03,-0.02,1.03,-0.78,-0.64,-4.41,-0.62,0.94,-0.57,,,,
2022-12-13 19:02:36.181667,,,,,,,,,,-0.06,,,
2022-12-13 19:02:36.222237,,,,,,,,,,,,,29.07
2022-12-13 19:02:36.224232,,,,,,,,,,,1.63,,
2022-12-13 19:02:36.224824,,,,,,,,,,,,12.24,
2022-12-13 19:02:36.690725,-0.0,-0.0,1.02,-0.83,1.01,-2.5,-0.62,0.94,-0.57,,,,
2022-12-13 19:02:36.734132,,,,,,,,,,-0.06,,,
2022-12-13 19:02:36.760145,,,,,,,,,,,,,29.07
2022-12-13 19:02:37.243663,-0.05,-0.03,1.01,-0.62,0.24,-6.37,-0.63,0.93,-0.57,,,,
2022-12-13 19:02:37.286817,,,,,,,,,,-0.07,,,
2022-12-13 19:02:37.306144,,,,,,,,,,,,,29.07
2022-12-13 19:02:37.749283,,,,,,,,,,,3.75,,
2022-12-13 19:02:37.749848,,,,,,,,,,,,12.23,
2022-12-13 19:02:37.796589,-0.01,-0.03,1.0,0.11,0.64,10.44,-0.63,0.93,-0.58,,,,
2022-12-13 19:02:37.839726,,,,,,,,,,-0.07,,,
2022-12-13 19:02:37.882885,,,,,,,,,,,,,29.07
2022-12-13 19:02:38.349977,0.08,0.06,0.97,-0.74,-0.1,16.84,-0.61,0.94,-0.58,,,,
2022-12-13 19:02:38.392597,,,,,,,,,,-0.07,,,
2022-12-13 19:02:38.394456,,,,,,,,,,,,,29.07
2022-12-13 19:02:38.902560,-0.01,0.0,0.99,0.81,0.25,21.71,-0.58,0.97,-0.58,,,,
2022-12-13 19:02:38.945627,,,,,,,,,,-0.07,,,
2022-12-13 19:02:38.946975,,,,,,,,,,,,,29.07
2022-12-13 19:02:39.273691,,,,,,,,,,,3.88,,
2022-12-13 19:02:39.274208,,,,,,,,,,,,12.23,
2022-12-13 19:02:39.455176,0.02,-0.11,1.06,1.46,-0.56,25.22,-0.54,0.99,-0.57,,,,
2022-12-13 19:02:39.498365,,,,,,,,,,-0.07,,,
2022-12-13 19:02:39.542429,,,,,,,,,,,,,29.07
2022-12-13 19:02:40.007844,0.03,-0.0,0.95,1.52,-1.71,27.75,-0.5,0.99,-0.57,,,,
2022-12-13 19:02:40.051009,,,,,,,,,,-0.07,,,
2022-12-13 19:02:40.094269,,,,,,,,,,,,,29.07
2022-12-13 19:02:40.560710,0.02,-0.03,1.0,0.84,-2.34,29.01,-0.46,1.0,-0.56,,,,
2022-12-13 19:02:40.603482,,,,,,,,,,-0.07,,,
2022-12-13 19:02:40.641042,,,,,,,,,,,,,29.07
2022-12-13 19:02:40.798498,,,,,,,,,,,1.38,,
2022-12-13 19:02:40.798947,,,,,,,,,,,,12.24,
2022-12-13 19:02:41.113421,0.06,-0.01,1.03,-0.89,-2.35,24.19,-0.41,0.98,-0.57,,,,
2022-12-13 19:02:41.156378,,,,,,,,,,-0.07,,,
2022-12-13 19:02:41.198579,,,,,,,,,,,,,29.07
2022-12-13 19:02:41.666675,-0.02,-0.0,1.02,-0.39,-2.5,22.83,-0.37,0.96,-0.58,,,,
2022-12-13 19:02:41.710372,,,,,,,,,,-0.07,,,
2022-12-13 19:02:41.711213,,,,,,,,,,,,,29.07
2022-12-13 19:02:42.219243,0.11,-0.03,1.01,-0.13,-1.59,23.0,-0.34,0.93,-0.57,,,,
2022-12-13 19:02:42.262196,,,,,,,,,,-0.07,,,
2022-12-13 19:02:42.263970,,,,,,,,,,,,,29.07
2022-12-13 19:02:42.322418,,,,,,,,,,,1.63,,
2022-12-13 19:02:42.324989,,,,,,,,,,,,12.24,
2022-12-13 19:02:42.772280,0.04,-0.03,1.03,-0.19,0.38,25.31,-0.32,0.9,-0.57,,,,
2022-12-13 19:02:42.815440,,,,,,,,,,-0.07,,,
2022-12-13 19:02:42.816649,,,,,,,,,,,,,29.07
2022-12-13 19:02:43.325303,-0.01,-0.02,1.02,-1.65,-0.38,15.89,-0.29,0.87,-0.57,,,,
2022-12-13 19:02:43.367660,,,,,,,,,,-0.07,,,
2022-12-13 19:02:43.369401,,,,,,,,,,,,,29.07
2022-12-13 19:02:43.847463,,,,,,,,,,,1.25,,
2022-12-13 19:02:43.847967,,,,,,,,,,,,12.24,
2022-12-13 19:02:43.880304,-0.0,-0.02,1.02,-0.05,-0.76,12.62,-0.29,0.84,-0.58,,,,
2022-12-13 19:02:43.920402,,,,,,,,,,-0.07,,,
2022-12-13 19:02:43.922195,,,,,,,,,,,,,29.07
2022-12-13 19:02:44.430824,-0.0,-0.02,1.02,-0.49,-0.86,10.93,-0.28,0.82,-0.58,,,,
2022-12-13 19:02:44.473704,,,,,,,,,,-0.07,,,
2022-12-13 19:02:44.475402,,,,,,,,,,,,,29.06
2022-12-13 19:02:44.983410,-0.0,-0.02,1.02,-1.36,-0.31,9.82,-0.28,0.8,-0.57,,,,
2022-12-13 19:02:45.026697,,,,,,,,,,-0.07,,,
2022-12-13 19:02:45.028318,,,,,,,,,,,,,29.06
2022-12-13 19:02:45.371858,,,,,,,,,,,1.25,,
2022-12-13 19:02:45.414538,,,,,,,,,,,,12.24,
2022-12-13 19:02:45.536814,-0.0,-0.01,1.02,-0.14,0.09,8.59,-0.28,0.79,-0.57,,,,
2022-12-13 19:02:45.579333,,,,,,,,,,-0.07,,,
2022-12-13 19:02:45.622513,,,,,,,,,,,,,29.06
2022-12-13 19:02:46.088892,0.0,-0.01,1.02,-1.23,-0.75,7.23,-0.28,0.78,-0.57,,,,
2022-12-13 19:02:46.133270,,,,,,,,,,-0.07,,,
2022-12-13 19:02:46.133888,,,,,,,,,,,,,29.06
2022-12-13 19:02:46.641567,0.0,-0.01,1.02,-0.57,-0.4,6.12,-0.27,0.77,-0.57,,,,
2022-12-13 19:02:46.684609,,,,,,,,,,-0.07,,,
2022-12-13 19:02:46.686619,,,,,,,,,,,,,29.06
2022-12-13 19:02:46.896228,,,,,,,,,,,1.13,,
2022-12-13 19:02:46.896804,,,,,,,,,,,,12.23,
2022-12-13 19:02:47.194747,0.0,-0.01,1.02,-0.6,-0.26,4.72,-0.27,0.76,-0.56,,,,
2022-12-13 19:02:47.237812,,,,,,,,,,-0.07,,,
2022-12-13 19:02:47.239580,,,,,,,,,,,,,29.06
2022-12-13 19:02:47.747562,0.0,-0.01,1.02,-1.01,-0.46,3.83,-0.27,0.75,-0.58,,,,
2022-12-13 19:02:47.790732,,,,,,,,,,-0.07,,,
2022-12-13 19:02:47.792740,,,,,,,,,,,,,29.06
2022-12-13 19:02:48.299960,0.01,-0.01,1.02,-0.75,-0.21,3.42,-0.27,0.74,-0.58,,,,
2022-12-13 19:02:48.343662,,,,,,,,,,-0.07,,,
2022-12-13 19:02:48.345057,,,,,,,,,,,,,29.06
2022-12-13 19:02:48.420522,,,,,,,,,,,1.25,,
2022-12-13 19:02:48.420979,,,,,,,,,,,,12.23,
2022-12-13 19:02:48.853256,0.0,-0.01,1.02,-0.6,-0.57,3.19,-0.27,0.74,-0.57,,,,
2022-12-13 19:02:48.896329,,,,,,,,,,-0.06,,,
2022-12-13 19:02:48.898025,,,,,,,,,,,,,29.06
2022-12-13 19:02:49.405912,0.0,-0.01,1.02,-0.25,0.25,3.09,-0.27,0.74,-0.57,,,,
2022-12-13 19:02:49.449386,,,,,,,,,,-0.07,,,
2022-12-13 19:02:49.450819,,,,,,,,,,,,,29.06
2022-12-13 19:02:49.945703,,,,,,,,,,,1.13,,
2022-12-13 19:02:49.946205,,,,,,,,,,,,12.24,
2022-12-13 19:02:49.958489,0.0,-0.01,1.02,-0.65,-0.44,3.09,-0.28,0.74,-0.57,,,,
2022-12-13 19:02:50.001729,,,,,,,,,,-0.07,,,
2022-12-13 19:02:50.003926,,,,,,,,,,,,,29.06
2022-12-13 19:02:50.511214,0.01,-0.01,1.02,-0.96,-0.46,2.91,-0.27,0.73,-0.58,,,,
2022-12-13 19:02:50.554329,,,,,,,,,,-0.07,,,
2022-12-13 19:02:50.556148,,,,,,,,,,,,,29.06
2022-12-13 19:02:51.063952,0.01,-0.01,1.02,-0.76,-0.46,3.33,-0.28,0.74,-0.57,,,,
2022-12-13 19:02:51.107494,,,,,,,,,,-0.07,,,
2022-12-13 19:02:51.109076,,,,,,,,,,,,,29.06
2022-12-13 19:02:51.469941,,,,,,,,,,,1.25,,
2022-12-13 19:02:51.470463,,,,,,,,,,,,12.23,
2022-12-13 19:02:51.617628,0.0,-0.01,1.02,-0.67,-0.83,3.39,-0.28,0.74,-0.57,,,,
2022-12-13 19:02:51.660553,,,,,,,,,,-0.07,,,
2022-12-13 19:02:51.662041,,,,,,,,,,,,,29.06
2022-12-13 19:02:52.169983,0.0,-0.01,1.02,-0.96,-0.58,2.95,-0.28,0.74,-0.57,,,,
2022-12-13 19:02:52.213476,,,,,,,,,,-0.07,,,
2022-12-13 19:02:52.215008,,,,,,,,,,,,,29.06
2022-12-13 19:02:52.723466,0.01,-0.01,1.02,-0.44,-0.23,3.18,-0.28,0.73,-0.57,,,,
2022-12-13 19:02:52.766375,,,,,,,,,,-0.07,,,
2022-12-13 19:02:52.767811,,,,,,,,,,,,,29.06
2022-12-13 19:02:52.994460,,,,,,,,,,,1.13,,
2022-12-13 19:02:52.994969,,,,,,,,,,,,12.24,
2022-12-13 19:02:53.276165,0.01,-0.01,1.01,-1.0,-0.39,3.05,-0.28,0.72,-0.57,,,,
2022-12-13 19:02:53.319474,,,,,,,,,,-0.07,,,
2022-12-13 19:02:53.321142,,,,,,,,,,,,,29.06
2022-12-13 19:02:53.828578,0.0,-0.01,1.02,-0.52,0.19,2.65,-0.28,0.72,-0.57,,,,
2022-12-13 19:02:53.872279,,,,,,,,,,-0.07,,,
2022-12-13 19:02:53.873403,,,,,,,,,,,,,29.06
2022-12-13 19:02:54.382079,0.01,-0.01,1.02,-1.04,-0.25,2.74,-0.28,0.72,-0.56,,,,
2022-12-13 19:02:54.424872,,,,,,,,,,-0.06,,,
2022-12-13 19:02:54.426218,,,,,,,,,,,,,29.06
2022-12-13 19:02:54.519572,,,,,,,,,,,0.88,,
2022-12-13 19:02:54.520127,,,,,,,,,,,,12.25,
2022-12-13 19:02:54.933831,0.01,-0.01,1.02,0.04,-0.29,2.3,-0.28,0.72,-0.56,,,,
2022-12-13 19:02:54.977666,,,,,,,,,,-0.06,,,
2022-12-13 19:02:54.979549,,,,,,,,,,,,,29.06
2022-12-13 19:02:55.486950,0.01,-0.01,1.02,-1.15,-0.37,2.1,-0.28,0.72,-0.56,,,,
2022-12-13 19:02:55.530340,,,,,,,,,,-0.06,,,
2022-12-13 19:02:55.531792,,,,,,,,,,,,,29.06
2022-12-13 19:02:56.040002,0.01,-0.01,1.02,-0.78,-0.35,2.13,-0.28,0.72,-0.56,,,,
2022-12-13 19:02:56.043852,,,,,,,,,,,1.5,,
2022-12-13 19:02:56.044421,,,,,,,,,,,,12.25,
2022-12-13 19:02:56.083343,,,,,,,,,,-0.07,,,
2022-12-13 19:02:56.084789,,,,,,,,,,,,,29.06
2022-12-13 19:02:56.592844,0.01,-0.01,1.02,-0.67,-0.2,2.08,-0.28,0.72,-0.56,,,,
2022-12-13 19:02:56.636059,,,,,,,,,,-0.06,,,
2022-12-13 19:02:56.637555,,,,,,,,,,,,,29.06
2022-12-13 19:02:57.145875,0.01,-0.01,1.02,-0.78,-0.14,1.79,-0.28,0.72,-0.56,,,,
2022-12-13 19:02:57.189044,,,,,,,,,,-0.06,,,
2022-12-13 19:02:57.190354,,,,,,,,,,,,,29.06
2022-12-13 19:02:57.568436,,,,,,,,,,,1.0,,
2022-12-13 19:02:57.582291,,,,,,,,,,,,12.25,
2022-12-13 19:02:57.698698,0.01,-0.01,1.02,-0.96,-0.26,1.59,-0.27,0.72,-0.57,,,,
2022-12-13 19:02:57.741784,,,,,,,,,,-0.07,,,
2022-12-13 19:02:57.779596,,,,,,,,,,,,,29.06
2022-12-13 19:02:58.251307,0.01,-0.01,1.02,-0.38,-0.49,1.59,-0.28,0.72,-0.57,,,,
2022-12-13 19:02:58.294635,,,,,,,,,,-0.06,,,
2022-12-13 19:02:58.296228,,,,,,,,,,,,,29.06
2022-12-13 19:02:58.804292,0.01,-0.01,1.02,-0.72,-0.5,1.35,-0.28,0.72,-0.57,,,,
2022-12-13 19:02:58.847496,,,,,,,,,,-0.06,,,
2022-12-13 19:02:58.890356,,,,,,,,,,,,,29.06
2022-12-13 19:02:59.093071,,,,,,,,,,,1.13,,
2022-12-13 19:02:59.093697,,,,,,,,,,,,12.24,
2022-12-13 19:02:59.356628,0.01,-0.0,1.02,-0.7,-0.63,1.24,-0.28,0.72,-0.57,,,,
2022-12-13 19:02:59.400320,,,,,,,,,,-0.06,,,
2022-12-13 19:02:59.401597,,,,,,,,,,,,,29.07
2022-12-13 19:02:59.909389,0.01,-0.01,1.02,-0.71,0.52,0.98,-0.28,0.73,-0.56,,,,
2022-12-13 19:02:59.953000,,,,,,,,,,-0.07,,,
2022-12-13 19:02:59.954460,,,,,,,,,,,,,29.07
2022-12-13 19:03:00.462503,0.01,-0.01,1.02,-0.65,-1.22,1.39,-0.28,0.73,-0.57,,,,
2022-12-13 19:03:00.505936,,,,,,,,,,-0.06,,,
2022-12-13 19:03:00.507192,,,,,,,,,,,,,29.07
2022-12-13 19:03:00.617015,,,,,,,,,,,1.38,,
2022-12-13 19:03:00.617519,,,,,,,,,,,,12.24,
2022-12-13 19:03:01.015207,0.01,-0.01,1.02,-0.98,0.6,1.38,-0.28,0.73,-0.57,,,,
2022-12-13 19:03:01.058265,,,,,,,,,,-0.06,,,
2022-12-13 19:03:01.060289,,,,,,,,,,,,,29.07
2022-12-13 19:03:01.568255,0.01,-0.01,1.02,-0.75,-0.81,1.58,-0.28,0.73,-0.57,,,,
2022-12-13 19:03:01.611249,,,,,,,,,,-0.06,,,
2022-12-13 19:03:01.612787,,,,,,,,,,,,,29.07
2022-12-13 19:03:02.120767,0.01,-0.01,1.02,-0.87,-0.46,1.5,-0.27,0.73,-0.57,,,,
2022-12-13 19:03:02.141517,,,,,,,,,,,1.5,,
2022-12-13 19:03:02.142220,,,,,,,,,,,,12.25,
2022-12-13 19:03:02.164225,,,,,,,,,,-0.07,,,
2022-12-13 19:03:02.165599,,,,,,,,,,,,,29.07
2022-12-13 19:03:02.673962,0.01,-0.01,1.02,-0.49,-0.43,0.9,-0.28,0.73,-0.57,,,,
2022-12-13 19:03:02.716554,,,,,,,,,,-0.06,,,
2022-12-13 19:03:02.718393,,,,,,,,,,,,,29.07
2022-12-13 19:03:03.226026,0.01,-0.01,1.02,-0.55,-0.25,0.83,-0.28,0.73,-0.57,,,,
2022-12-13 19:03:03.269122,,,,,,,,,,-0.06,,,
2022-12-13 19:03:03.270938,,,,,,,,,,,,,29.07
2022-12-13 19:03:03.666257,,,,,,,,,,,1.38,,
2022-12-13 19:03:03.667003,,,,,,,,,,,,12.24,
2022-12-13 19:03:03.779266,0.01,-0.01,1.02,-0.61,-0.18,0.63,-0.28,0.74,-0.56,,,,
2022-12-13 19:03:03.822291,,,,,,,,,,-0.06,,,
2022-12-13 19:03:03.824016,,,,,,,,,,,,,29.07
2022-12-13 19:03:04.333077,0.01,-0.01,1.02,-0.87,-0.13,0.71,-0.27,0.74,-0.57,,,,
2022-12-13 19:03:04.375188,,,,,,,,,,-0.06,,,
2022-12-13 19:03:04.376720,,,,,,,,,,,,,29.07
2022-12-13 19:03:04.884666,0.01,-0.01,1.02,-0.81,-0.21,1.21,-0.28,0.74,-0.57,,,,
2022-12-13 19:03:04.928182,,,,,,,,,,-0.06,,,
2022-12-13 19:03:04.929621,,,,,,,,,,,,,29.07
2022-12-13 19:03:05.191162,,,,,,,,,,,1.63,,
2022-12-13 19:03:05.191729,,,,,,,,,,,,12.24,
2022-12-13 19:03:05.437709,0.01,-0.01,1.02,-0.39,-0.81,1.35,-0.28,0.74,-0.57,,,,
2022-12-13 19:03:05.480604,,,,,,,,,,-0.06,,,
2022-12-13 19:03:05.482310,,,,,,,,,,,,,29.07
2022-12-13 19:03:05.990367,0.01,-0.01,1.02,-0.52,0.05,1.16,-0.27,0.74,-0.57,,,,
2022-12-13 19:03:06.034052,,,,,,,,,,-0.07,,,
2022-12-13 19:03:06.035454,,,,,,,,,,,,,29.07
2022-12-13 19:03:06.543646,0.01,-0.01,1.02,-1.23,-0.25,0.93,-0.28,0.75,-0.57,,,,
2022-12-13 19:03:06.586526,,,,,,,,,,-0.07,,,
2022-12-13 19:03:06.588105,,,,,,,,,,,,,29.07
2022-12-13 19:03:06.715636,,,,,,,,,,,1.25,,
2022-12-13 19:03:06.716166,,,,,,,,,,,,12.24,
2022-12-13 19:03:07.096191,0.01,-0.01,1.02,-0.35,-0.41,0.82,-0.28,0.74,-0.57,,,,
2022-12-13 19:03:07.139036,,,,,,,,,,-0.06,,,
2022-12-13 19:03:07.140779,,,,,,,,,,,,,29.07
2022-12-13 19:03:07.648743,0.01,-0.01,1.02,-0.92,-0.6,0.47,-0.27,0.74,-0.57,,,,
2022-12-13 19:03:07.691827,,,,,,,,,,-0.06,,,
2022-12-13 19:03:07.693647,,,,,,,,,,,,,29.07
2022-12-13 19:03:08.202042,0.01,-0.01,1.02,-0.72,0.16,0.68,-0.27,0.75,-0.56,,,,
2022-12-13 19:03:08.246834,,,,,,,,,,,1.25,,
2022-12-13 19:03:08.247389,,,,,,,,,,,,12.24,
2022-12-13 19:03:08.247800,,,,,,,,,,-0.06,,,
2022-12-13 19:03:08.248817,,,,,,,,,,,,,29.08
2022-12-13 19:03:08.754201,0.01,-0.01,1.02,-0.46,-0.75,1.16,-0.28,0.75,-0.57,,,,
2022-12-13 19:03:08.797840,,,,,,,,,,-0.06,,,
2022-12-13 19:03:08.799166,,,,,,,,,,,,,29.08
2022-12-13 19:03:09.307552,0.01,-0.01,1.02,-1.2,0.04,0.88,-0.27,0.75,-0.56,,,,
2022-12-13 19:03:09.350327,,,,,,,,,,-0.06,,,
2022-12-13 19:03:09.394092,,,,,,,,,,,,,29.08
2022-12-13 19:03:09.764804,,,,,,,,,,,1.38,,
2022-12-13 19:03:09.765373,,,,,,,,,,,,12.25,
2022-12-13 19:03:09.860228,0.01,-0.01,1.02,-0.64,-0.77,1.09,-0.27,0.75,-0.56,,,,
2022-12-13 19:03:09.902972,,,,,,,,,,-0.06,,,
2022-12-13 19:03:09.904694,,,,,,,,,,,,,29.08
2022-12-13 19:03:10.412832,0.01,-0.01,1.02,-0.76,0.06,0.74,-0.27,0.75,-0.57,,,,
2022-12-13 19:03:10.456143,,,,,,,,,,-0.06,,,
2022-12-13 19:03:10.457609,,,,,,,,,,,,,29.08
2022-12-13 19:03:10.965884,0.01,-0.01,1.02,-0.67,-0.5,0.59,-0.27,0.76,-0.56,,,,
2022-12-13 19:03:11.009129,,,,,,,,,,-0.06,,,
2022-12-13 19:03:11.050620,,,,,,,,,,,,,29.08
2022-12-13 19:03:11.288986,,,,,,,,,,,1.63,,
2022-12-13 19:03:11.330851,,,,,,,,,,,,12.24,
2022-12-13 19:03:11.518691,0.01,-0.0,1.02,-0.42,-0.32,0.3,-0.27,0.76,-0.56,,,,
2022-12-13 19:03:11.561826,,,,,,,,,,-0.06,,,
2022-12-13 19:03:11.563233,,,,,,,,,,,,,29.08
2022-12-13 19:03:12.071400,0.01,-0.01,1.02,-0.93,-0.07,0.46,-0.27,0.76,-0.57,,,,
2022-12-13 19:03:12.114475,,,,,,,,,,-0.07,,,
2022-12-13 19:03:12.116118,,,,,,,,,,,,,29.08
2022-12-13 19:03:12.624651,0.01,-0.01,1.02,-0.51,-0.51,1.23,-0.27,0.76,-0.56,,,,
2022-12-13 19:03:12.667184,,,,,,,,,,-0.06,,,
2022-12-13 19:03:12.669136,,,,,,,,,,,,,29.08
2022-12-13 19:03:12.813850,,,,,,,,,,,1.38,,
2022-12-13 19:03:12.854263,,,,,,,,,,,,12.25,
2022-12-13 19:03:13.176675,0.01,-0.01,1.02,-0.9,-0.5,1.07,-0.27,0.77,-0.56,,,,
2022-12-13 19:03:13.219849,,,,,,,,,,-0.06,,,
2022-12-13 19:03:13.221936,,,,,,,,,,,,,29.08
2022-12-13 19:03:13.729840,0.01,-0.01,1.02,-0.88,-0.42,1.09,-0.27,0.77,-0.57,,,,
2022-12-13 19:03:13.772965,,,,,,,,,,-0.06,,,
2022-12-13 19:03:13.774344,,,,,,,,,,,,,29.08
2022-12-13 19:03:14.282324,0.01,-0.0,1.01,-1.21,-0.06,0.61,-0.28,0.77,-0.56,,,,
2022-12-13 19:03:14.325417,,,,,,,,,,-0.06,,,
2022-12-13 19:03:14.363318,,,,,,,,,,,,,29.08
2022-12-13 19:03:14.363798,,,,,,,,,,,4.0,,
2022-12-13 19:03:14.364178,,,,,,,,,,,,12.25,
2022-12-13 19:03:14.835226,-0.02,0.01,0.98,0.16,0.7,14.55,-0.27,0.77,-0.57,,,,
2022-12-13 19:03:14.878443,,,,,,,,,,-0.08,,,
2022-12-13 19:03:14.880111,,,,,,,,,,,,,29.08
2022-12-13 19:03:15.388603,0.02,-0.01,1.02,-0.88,-0.15,15.01,-0.28,0.74,-0.56,,,,
2022-12-13 19:03:15.431153,,,,,,,,,,-0.07,,,
2022-12-13 19:03:15.432905,,,,,,,,,,,,,29.08
2022-12-13 19:03:15.862991,,,,,,,,,,,2.25,,
2022-12-13 19:03:15.863505,,,,,,,,,,,,12.23,
2022-12-13 19:03:15.940755,0.04,-0.01,1.01,-0.37,1.72,14.46,-0.27,0.71,-0.55,,,,
2022-12-13 19:03:15.983970,,,,,,,,,,-0.07,,,
2022-12-13 19:03:16.000032,,,,,,,,,,,,,29.08
2022-12-13 19:03:16.494794,0.02,0.0,1.02,0.94,-0.98,11.88,-0.28,0.69,-0.56,,,,
2022-12-13 19:03:16.536793,,,,,,,,,,-0.07,,,
2022-12-13 19:03:16.546481,,,,,,,,,,,,,29.08
2022-12-13 19:03:17.046569,0.05,-0.01,0.99,-0.58,-1.64,17.89,-0.29,0.67,-0.56,,,,
2022-12-13 19:03:17.089835,,,,,,,,,,-0.06,,,
2022-12-13 19:03:17.091452,,,,,,,,,,,,,29.08
2022-12-13 19:03:17.387198,,,,,,,,,,,1.25,,
2022-12-13 19:03:17.387732,,,,,,,,,,,,12.24,
2022-12-13 19:03:17.600239,0.01,0.02,1.02,-1.89,-0.32,6.64,-0.3,0.65,-0.57,,,,
2022-12-13 19:03:17.642573,,,,,,,,,,-0.06,,,
2022-12-13 19:03:17.644497,,,,,,,,,,,,,29.08
2022-12-13 19:03:18.152893,0.01,0.02,1.02,-1.07,-2.43,2.89,-0.31,0.64,-0.57,,,,
2022-12-13 19:03:18.195301,,,,,,,,,,-0.06,,,
2022-12-13 19:03:18.196835,,,,,,,,,,,,,29.08
2022-12-13 19:03:18.704893,0.01,0.02,1.02,-0.52,0.22,0.43,-0.31,0.64,-0.57,,,,
2022-12-13 19:03:18.748454,,,,,,,,,,-0.06,,,
2022-12-13 19:03:18.749812,,,,,,,,,,,,,29.09
2022-12-13 19:03:18.912139,,,,,,,,,,,1.5,,
2022-12-13 19:03:18.912648,,,,,,,,,,,,12.24,
2022-12-13 19:03:19.258033,0.01,0.01,1.02,-0.18,0.02,-0.34,-0.31,0.65,-0.57,,,,
2022-12-13 19:03:19.300966,,,,,,,,,,-0.06,,,
2022-12-13 19:03:19.342833,,,,,,,,,,,,,29.08
2022-12-13 19:03:19.810466,0.01,0.0,1.02,-0.28,0.39,-0.76,-0.3,0.65,-0.57,,,,
2022-12-13 19:03:19.854719,,,,,,,,,,-0.06,,,
2022-12-13 19:03:19.855912,,,,,,,,,,,,,29.08
2022-12-13 19:03:20.363506,0.02,0.0,1.02,-0.75,-0.81,-0.76,-0.29,0.66,-0.57,,,,
2022-12-13 19:03:20.406882,,,,,,,,,,-0.06,,,
2022-12-13 19:03:20.408101,,,,,,,,,,,,,29.08
2022-12-13 19:03:20.437318,,,,,,,,,,,1.38,,
2022-12-13 19:03:20.437886,,,,,,,,,,,,12.24,
2022-12-13 19:03:20.916636,0.01,-0.0,1.01,-0.17,-0.52,-0.5,-0.29,0.66,-0.57,,,,
2022-12-13 19:03:20.958816,,,,,,,,,,-0.06,,,
2022-12-13 19:03:20.960664,,,,,,,,,,,,,29.08
2022-12-13 19:03:21.469009,0.0,-0.0,1.02,-1.05,-1.32,-0.04,-0.29,0.67,-0.57,,,,
2022-12-13 19:03:21.512255,,,,,,,,,,-0.06,,,
2022-12-13 19:03:21.513796,,,,,,,,,,,,,29.08
2022-12-13 19:03:21.960778,,,,,,,,,,,1.25,,
2022-12-13 19:03:21.961490,,,,,,,,,,,,12.25,
2022-12-13 19:03:22.021765,-0.0,-0.0,1.02,-0.31,-0.61,0.39,-0.3,0.67,-0.57,,,,
2022-12-13 19:03:22.064483,,,,,,,,,,-0.06,,,
2022-12-13 19:03:22.066341,,,,,,,,,,,,,29.08
2022-12-13 19:03:22.574765,0.0,-0.0,1.02,-0.88,-1.03,1.19,-0.29,0.67,-0.58,,,,
2022-12-13 19:03:22.618001,,,,,,,,,,-0.06,,,
2022-12-13 19:03:22.619383,,,,,,,,,,,,,29.08
2022-12-13 19:03:23.127240,-0.0,-0.01,1.02,-0.05,0.03,1.57,-0.29,0.67,-0.58,,,,
2022-12-13 19:03:23.170678,,,,,,,,,,-0.06,,,
2022-12-13 19:03:23.172559,,,,,,,,,,,,,29.08
2022-12-13 19:03:23.485126,,,,,,,,,,,1.5,,
2022-12-13 19:03:23.485642,,,,,,,,,,,,12.23,
2022-12-13 19:03:23.681167,-0.0,-0.0,1.02,-0.89,-0.57,2.14,-0.29,0.67,-0.57,,,,
2022-12-13 19:03:23.723237,,,,,,,,,,-0.07,,,
2022-12-13 19:03:23.741480,,,,,,,,,,,,,29.08
2022-12-13 19:03:24.233381,-0.0,-0.01,1.02,-0.8,-0.11,2.84,-0.29,0.67,-0.57,,,,
2022-12-13 19:03:24.276310,,,,,,,,,,-0.06,,,
2022-12-13 19:03:24.278008,,,,,,,,,,,,,29.08
2022-12-13 19:03:24.785737,-0.02,-0.0,1.03,0.17,-0.46,7.42,-0.3,0.67,-0.56,,,,
2022-12-13 19:03:24.828597,,,,,,,,,,-0.07,,,
2022-12-13 19:03:24.830426,,,,,,,,,,,,,29.08
2022-12-13 19:03:25.009690,,,,,,,,,,,1.0,,
2022-12-13 19:03:25.054514,,,,,,,,,,,,12.24,
